97.0;1.0;2.0;0.0
99.0;1.0;0.0;0.0
99.0;0.0;1.0;0.0
96.0;3.0;1.0;0.0
95.0;3.0;2.0;0.0
98.0;0.0;2.0;0.0
97.0;1.0;1.0;1.0
96.0;4.0;0.0;0.0
97.0;1.0;2.0;0.0
96.0;3.0;1.0;0.0
93.0;4.0;3.0;0.0
100.0;0.0;0.0;0.0
98.0;2.0;0.0;0.0
99.0;1.0;0.0;0.0
100.0;0.0;0.0;0.0
100.0;0.0;0.0;0.0
99.0;1.0;0.0;0.0
97.0;3.0;0.0;0.0
98.0;2.0;0.0;0.0
100.0;0.0;0.0;0.0
99.0;1.0;0.0;0.0
97.0;3.0;0.0;0.0
99.0;1.0;0.0;0.0
99.0;1.0;0.0;0.0
95.0;5.0;0.0;0.0
100.0;0.0;0.0;0.0
98.0;2.0;0.0;0.0
99.0;1.0;0.0;0.0
99.0;1.0;0.0;0.0
97.0;3.0;0.0;0.0
98.0;2.0;0.0;0.0
100.0;0.0;0.0;0.0
98.0;2.0;0.0;0.0
98.0;2.0;0.0;0.0
98.0;2.0;0.0;0.0
100.0;0.0;0.0;0.0
97.0;3.0;0.0;0.0
99.0;1.0;0.0;0.0
98.0;2.0;0.0;0.0
99.0;1.0;0.0;0.0
98.0;2.0;0.0;0.0
100.0;0.0;0.0;0.0
98.0;2.0;0.0;0.0
98.0;2.0;0.0;0.0
99.0;1.0;0.0;0.0
97.0;3.0;0.0;0.0
99.0;1.0;0.0;0.0
99.0;1.0;0.0;0.0
100.0;0.0;0.0;0.0
99.0;1.0;0.0;0.0
98.0;2.0;0.0;0.0
99.0;1.0;0.0;0.0

Dodawanie krawedzi

Network #4
88.0;2.0;10.0;0.0
86.0;2.0;12.0;0.0
79.0;3.0;18.0;0.0
80.0;1.0;19.0;0.0
80.0;0.0;20.0;0.0
87.0;3.0;10.0;0.0
78.0;2.0;20.0;0.0
77.0;5.0;18.0;0.0
84.0;0.0;16.0;0.0
81.0;2.0;17.0;0.0
81.0;3.0;16.0;0.0
79.0;3.0;18.0;0.0
82.0;1.0;17.0;0.0
75.0;2.0;23.0;0.0
82.0;1.0;17.0;0.0
81.0;2.0;17.0;0.0
69.0;1.0;30.0;0.0
73.0;2.0;25.0;0.0
77.0;3.0;20.0;0.0
75.0;3.0;22.0;0.0
80.0;4.0;16.0;0.0
86.0;1.0;13.0;0.0
82.0;0.0;18.0;0.0
82.0;4.0;14.0;0.0
73.0;2.0;25.0;0.0
87.0;1.0;12.0;0.0
76.0;1.0;23.0;0.0
81.0;1.0;18.0;0.0
81.0;0.0;19.0;0.0
80.0;2.0;18.0;0.0
78.0;1.0;21.0;0.0
81.0;1.0;18.0;0.0
78.0;1.0;21.0;0.0
81.0;1.0;18.0;0.0
79.0;2.0;19.0;0.0
84.0;0.0;16.0;0.0
83.0;3.0;14.0;0.0
75.0;3.0;22.0;0.0
79.0;1.0;20.0;0.0
81.0;3.0;16.0;0.0
82.0;2.0;16.0;0.0
75.0;3.0;22.0;0.0
76.0;2.0;22.0;0.0
82.0;1.0;17.0;0.0
77.0;1.0;22.0;0.0
70.0;3.0;27.0;0.0
77.0;0.0;23.0;0.0
79.0;1.0;20.0;0.0
80.0;1.0;19.0;0.0
80.0;1.0;19.0;0.0
81.0;2.0;17.0;0.0
84.0;1.0;15.0;0.0
72.0;3.0;25.0;0.0
81.0;1.0;18.0;0.0
83.0;4.0;13.0;0.0
75.0;2.0;23.0;0.0
84.0;1.0;15.0;0.0
79.0;1.0;20.0;0.0
79.0;6.0;15.0;0.0
76.0;7.0;17.0;0.0
75.0;4.0;21.0;0.0
73.0;2.0;25.0;0.0
74.0;2.0;24.0;0.0
87.0;0.0;13.0;0.0
82.0;1.0;17.0;0.0
78.0;1.0;21.0;0.0
79.0;6.0;15.0;0.0
83.0;1.0;16.0;0.0
80.0;1.0;19.0;0.0
80.0;4.0;16.0;0.0
81.0;0.0;19.0;0.0
85.0;1.0;14.0;0.0
78.0;6.0;16.0;0.0
84.0;1.0;15.0;0.0
75.0;3.0;22.0;0.0
76.0;2.0;22.0;0.0
88.0;1.0;11.0;0.0
81.0;1.0;18.0;0.0
75.0;3.0;22.0;0.0
73.0;2.0;25.0;0.0
77.0;2.0;21.0;0.0
80.0;1.0;19.0;0.0
72.0;3.0;25.0;0.0
75.0;2.0;23.0;0.0
79.0;3.0;18.0;0.0
79.0;2.0;19.0;0.0
81.0;3.0;16.0;0.0
82.0;2.0;16.0;0.0
82.0;3.0;15.0;0.0
75.0;2.0;23.0;0.0
84.0;0.0;16.0;0.0
69.0;2.0;29.0;0.0
76.0;1.0;23.0;0.0
69.0;4.0;27.0;0.0
82.0;2.0;16.0;0.0
71.0;3.0;26.0;0.0
73.0;1.0;26.0;0.0
75.0;6.0;19.0;0.0
82.0;0.0;18.0;0.0
82.0;0.0;18.0;0.0
